
🐼丨央视频道,#genre#
NewTV欢乐剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221226210/index.m3u8
NewTV欢乐剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8
NewTV超级电视剧,http://39.135.138.58:18890/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225765/index.m3u8

NewTV超级电视剧[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225625/index.m3u8

NewTV超级电视剧[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225625/index.m3u8

NewTV超级综艺,http://111.40.196.9/PLTV/88888888/224/3221225632/index.m3u8
NewTV超级综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级综艺[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225620/index.m3u8

NewTV超级综艺[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225620/index.m3u8

NewTV超级综艺[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225768/index.m3u8

NewTV超级综艺[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8

NewTV超级综艺[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225768/index.m3u8

NewTV金牌综艺,http://111.40.196.9/PLTV/88888888/224/3221225650/index.m3u8
NewTV金牌综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225711/index.m3u8
NewTV金牌综艺,http://39.135.138.60:18890/PLTV/88888910/224/3221225711/index.m3u8
NewTV北京纪实[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225676/index.m3u8

NewTV北京纪实[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225676/index.m3u8

NewTV新华中文[1280*720],http://39.135.138.59:18890/PLTV/88888910/224/3221225694/index.m3u8

NewTV新华中文[1280*720],http://39.135.138.58:18890/PLTV/88888888/224/3221225694/index.m3u8

NewTV新华英文[1280*720],http://39.135.138.59:18890/PLTV/88888910/224/3221225693/index.m3u8

NewTV新华英文[1280*720],http://39.135.138.58:18890/PLTV/88888888/224/3221225693/index.m3u8











🏝️【IHOT】,##［HOT］##
爱悬疑IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000050630/1.m3u8?Contentid=6000000006000050630&livemode=1&stbId=3&channel-id=wasusyt
爱经典IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000060630/1.m3u8?Contentid=6000000006000060630&livemode=1&stbId=3&channel-id=wasusyt
爱赛车IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000240630/1.m3u8?Contentid=6000000006000240630&livemode=1&stbId=3&channel-id=wasusyt
爱江湖IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000110630/1.m3u8?Contentid=6000000006000110630&livemode=1&stbId=3&channel-id=wasusyt
爱体育IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000290630/1.m3u8?Contentid=6000000006000290630&livemode=1&stbId=3&channel-id=wasusyt
爱探索IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000300630/1.m3u8?Contentid=6000000006000300630&livemode=1&stbId=3&channel-id=wasusyt
爱奇谈IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000270630/1.m3u8?Contentid=6000000006000270630&livemode=1&stbId=3&channel-id=wasusyt
爱玩具IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000220630/1.m3u8?Contentid=6000000006000220630&livemode=1&stbId=3&channel-id=wasusyt
爱世界IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000210630/1.m3u8?Contentid=6000000006000210630&livemode=1&stbId=3&channel-id=wasusyt
爱怀旧IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000260630/1.m3u8?Contentid=6000000006000260630&livemode=1&stbId=3&channel-id=wasusyt
爱旅行IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000250630/1.m3u8?Contentid=6000000006000250630&livemode=1&stbId=3&channel-id=wasusyt
爱极限IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000170630/1.m3u8?Contentid=6000000006000170630&livemode=1&stbId=3&channel-id=wasusyt
爱解密IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000200630/1.m3u8?Contentid=6000000006000200630&livemode=1&stbId=3&channel-id=wasusyt
爱幼教IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000180630/1.m3u8?Contentid=6000000006000180630&livemode=1&stbId=3&channel-id=wasusyt
爱谍战IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000070630/1.m3u8?Contentid=6000000006000070630&livemode=1&stbId=3&channel-id=wasusyt
爱历史IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000150630/1.m3u8?Contentid=6000000006000150630&livemode=1&stbId=3&channel-id=wasusyt
爱都市IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000080630/1.m3u8?Contentid=6000000006000080630&livemode=1&stbId=3&channel-id=wasusyt
爱猎奇IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000190630/1.m3u8?Contentid=6000000006000190630&livemode=1&stbId=3&channel-id=wasusyt
爱科学IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000160630/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=3&channel-id=wasusyt
爱美食IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000120630/1.m3u8?Contentid=6000000006000120630&livemode=1&stbId=3&channel-id=wasusyt
爱青春IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000100630/1.m3u8?Contentid=6000000006000100630&livemode=1&stbId=3&channel-id=wasusyt
爱时尚IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000140630/1.m3u8?Contentid=6000000006000140630&livemode=1&stbId=3&channel-id=wasusyt
爱家庭IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000090630/1.m3u8?Contentid=6000000006000090630&livemode=1&stbId=3&channel-id=wasusyt
爱动漫IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000280630/1.m3u8?Contentid=6000000006000280630&livemode=1&stbId=3&channel-id=wasusyt
爱科幻IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000020630/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt
爱喜剧IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000010630/1.m3u8?Contentid=6000000006000010630&livemode=1&stbId=3&channel-id=wasusyt
爱院线IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000030630/1.m3u8?Contentid=6000000006000030630&livemode=1&stbId=3&channel-id=wasusyt
爱浪漫IHOT(高清),http://111.11.123.49:6610/000000001000/6000000006000040630/1.m3u8?Contentid=6000000006000040630&livemode=1&stbId=3&channel-id=wasusyt



［HOT2］
爱院线,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=no
爱科幻,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=no
爱浪漫,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=no
爱喜剧,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=no
爱悬疑,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=no
爱经典,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=no
爱江湖,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000110630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=no
爱赛车,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=no
爱体育,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=no
爱探索,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000300630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=no
爱奇谈,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=no
爱玩具,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=no
爱世界,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000210630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=no
爱怀旧,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=no
爱旅行,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=no
爱极限,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000170630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=no
爱幼教,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=no
爱解密,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000200630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=no
爱谍战,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=no
爱历史,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=no
爱猎奇,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000190630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=no
爱都市,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000080630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=no
爱科学,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=no
爱美食,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000120630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=no
爱时尚,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000140630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=no
爱青春,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=no
爱家庭,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000090630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=no
爱动漫,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=no
爱娱乐,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000130630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=no
爱电竞,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000230630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=no


【斗鱼】,#genre#

1905电影,http://epg.112114.xyz/douyu/10011042#http://maomao.kandiantv.cn/douyu1.php?id=10011042
斗鱼-华语点歌台,http://epg.112114.xyz/douyu/3186217#http://maomao.kandiantv.cn/douyu1.php?id=3186217
斗鱼-??周杰伦??,http://epg.112114.xyz/douyu/7537296#http://maomao.kandiantv.cn/douyu1.php?id=7537296
斗鱼-金庸武侠剧,http://epg.112114.xyz/douyu/7644931#http://maomao.kandiantv.cn/douyu1.php?id=7644931
斗鱼-【RM-点播】点播！模式-24H欢乐不断,http://epg.112114.xyz/douyu/131977#http://maomao.kandiantv.cn/douyu1.php?id=131977
斗鱼-【RM-轮播】轮播！模式-24H欢乐不断,http://epg.112114.xyz/douyu/7298973#http://maomao.kandiantv.cn/douyu1.php?id=7298973
斗鱼无双十三香,http://epg.112114.xyz/douyu/4870914#http://maomao.kandiantv.cn/douyu1.php?id=4870914
斗鱼-???计划！五一节の快乐???,http://epg.112114.xyz/douyu/7528160#http://maomao.kandiantv.cn/douyu1.php?id=7528160
斗鱼-大星与海绵方块,http://epg.112114.xyz/douyu/3949681#http://maomao.kandiantv.cn/douyu1.php?id=3949681
斗鱼-美味！蟹黄堡,http://epg.112114.xyz/douyu/8762358#http://maomao.kandiantv.cn/douyu1.php?id=8762358
斗鱼-海绵与大星直播间,http://epg.112114.xyz/douyu/2250349#http://maomao.kandiantv.cn/douyu1.php?id=2250349
斗鱼-【猫和老鼠】汤姆和杰瑞童年回忆,http://epg.112114.xyz/douyu/7888428#http://maomao.kandiantv.cn/douyu1.php?id=7888428
斗鱼-【柯南】外表看似小孩_智慧却过于常人,http://epg.112114.xyz/douyu/6484910#http://maomao.kandiantv.cn/douyu1.php?id=6484910
斗鱼-江户川柯南_是一个蒸蛋,http://epg.112114.xyz/douyu/5377297#http://maomao.kandiantv.cn/douyu1.php?id=5377297
斗鱼-万年如一柯播南_各位给点电费吧,http://epg.112114.xyz/douyu/1783144#http://maomao.kandiantv.cn/douyu1.php?id=1783144
斗鱼-【三笠】根本不存在解不开的迷！,http://epg.112114.xyz/douyu/7050342#http://maomao.kandiantv.cn/douyu1.php?id=7050342
斗鱼电影1,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu.flv?wsAuth=1ea1a300d226ec1067c82df37a1e6ef5&token=cpn-androidmpro-0-3637778-8c089871434b93445163ba4dfd3714568979c1778d2e14df&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play
斗鱼电影2,http://tc-tct.douyucdn2.cn/dyliveflv3/3637726rQLDdfto7.flv?wsAuth=ddfbd201b5741fdacd2550f5670f2661&token=cpn-androidmpro-0-3637726-a97a3241d7613834292a374c9c330ac7a1d9980349e6751e&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影3,http://tc-tct.douyucdn2.cn/dyliveflv3/8985415rf7zHCNHX.flv?wsAuth=fd1baf4b9ed48da0cb8d9c4a97ced76c&token=cpn-androidmpro-0-8985415-c35d1685794d1bc4005f16dc45fe5fda1f1aa0eeefda9e76&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影5,http://tc-tct.douyucdn2.cn/dyliveflv1/323876rpFaccVdDN_2000.flv?wsAuth=bcc653d100b0f963eee69918643ddaa3&token=cpn-androidmpro-0-323876-c58c02104b2437748c2dae455875c163e8d1e5f6a0f42ce9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影7,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K.flv?wsAuth=5098901b40bc7b87b4eed18509f89245&token=cpn-androidmpro-0-20415-b6774b3b3249db178d68e54e4be54bf1ca391679b3fb2ffa&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
斗鱼电影8,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=b441d03c2310a1e3cd6b3dcb48a2f9af&token=cpn-androidmpro-0-85894-a3575d938a4aa3093e01c22a7da85938354a7f4d76d4f5ee&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
斗鱼2,http://epg.112114.xyz/douyu/315457#http://maomao.kandiantv.cn/douyu1.php?id=315457
斗鱼17,http://epg.112114.xyz/douyu/747764#http://maomao.kandiantv.cn/douyu1.php?id=747764
斗鱼19,http://epg.112114.xyz/douyu/805235#http://maomao.kandiantv.cn/douyu1.php?id=805235
斗鱼20,http://epg.112114.xyz/douyu/252802#http://maomao.kandiantv.cn/douyu1.php?id=252802
斗鱼21,http://epg.112114.xyz/douyu/36337#http://maomao.kandiantv.cn/douyu1.php?id=36337
斗鱼26,http://epg.112114.xyz/douyu/9826611#http://maomao.kandiantv.cn/douyu1.php?id=8926611
斗鱼27,http://epg.112114.xyz/douyu/675072#http://maomao.kandiantv.cn/douyu1.php?id=675072
斗鱼29,http://epg.112114.xyz/douyu/7353112#http://maomao.kandiantv.cn/douyu1.php?id=7353112
斗鱼31,http://epg.112114.xyz/douyu/5129261#http://maomao.kandiantv.cn/douyu1.php?id=5129261
斗鱼32,http://epg.112114.xyz/douyu/7673566#http://maomao.kandiantv.cn/douyu1.php?id=7673566
斗鱼37,http://epg.112114.xyz/douyu/9651304#http://maomao.kandiantv.cn/douyu1.php?id=9651304
斗鱼38,http://epg.112114.xyz/douyu/96577#http://maomao.kandiantv.cn/douyu1.php?id=96577
斗鱼47,http://epg.112114.xyz/douyu/4505431#http://maomao.kandiantv.cn/douyu1.php?id=4505431
斗鱼49,http://epg.112114.xyz/douyu/6537888#http://maomao.kandiantv.cn/douyu1.php?id=6537888
斗鱼58,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
斗鱼-华语影院1,http://epg.112114.xyz/douyu/5581257#http://maomao.kandiantv.cn/douyu1.php?id=5581257
斗鱼-华语影院2,http://epg.112114.xyz/douyu/434971#http://maomao.kandiantv.cn/douyu1.php?id=434971
斗鱼-特辑影院,http://epg.112114.xyz/douyu/3637778#http://maomao.kandiantv.cn/douyu1.php?id=3637778
斗鱼-邵氏影院1,http://zzy789.xyz/douyu1.php?id=4246519#http://maomao.kandiantv.cn/douyu1.php?id=4246519
斗鱼-邵氏影院2,http://epg.112114.xyz/douyu/4246519#http://maomao.kandiantv.cn/douyu1.php?id=4246519#http://zzy789.xyz/douyu1.php?id=4246519
斗鱼-豆瓣电影,http://epg.112114.xyz/douyu/8770422#http://maomao.kandiantv.cn/douyu1.php?id=8770422
斗鱼-漫威电影1,http://epg.112114.xyz/douyu/4282654#http://maomao.kandiantv.cn/douyu1.php?id=4282654
斗鱼-漫威电影2,http://epg.112114.xyz/douyu/6140589#http://maomao.kandiantv.cn/douyu1.php?id=6140589
斗鱼-动作电影2,http://zzy789.xyz/douyu1.php?id=1504768#http://maomao.kandiantv.cn/douyu1.php?id=1504768
斗鱼-华语电影1,http://epg.112114.xyz/douyu/3928#http://maomao.kandiantv.cn/douyu1.php?id=3928#http://zzy789.xyz/douyu1.php?id=3928
斗鱼-华语电影2,http://epg.112114.xyz/douyu/10254810#http://maomao.kandiantv.cn/douyu1.php?id=10254810
斗鱼-华语电影3,http://epg.112114.xyz/douyu/6003761#http://maomao.kandiantv.cn/douyu1.php?id=6003761
斗鱼-恐怖电影1,http://zzy789.xyz/douyu1.php?id=310926#http://maomao.kandiantv.cn/douyu1.php?id=310926
斗鱼-恐怖电影2,http://epg.112114.xyz/douyu/263824#http://maomao.kandiantv.cn/douyu1.php?id=263824
斗鱼-恐怖电影3,http://epg.112114.xyz/douyu/310926#http://maomao.kandiantv.cn/douyu1.php?id=310926
斗鱼-喜剧电影,http://zzy789.xyz/douyu1.php?id=9292492#http://maomao.kandiantv.cn/douyu1.php?id=9292492
斗鱼-科幻电影1,http://epg.112114.xyz/douyu/6655271#http://maomao.kandiantv.cn/douyu1.php?id=6655271
斗鱼-科幻电影2,http://epg.112114.xyz/douyu/8107217#http://maomao.kandiantv.cn/douyu1.php?id=8107217
斗鱼-可乐电影,http://epg.112114.xyz/douyu/20415#http://maomao.kandiantv.cn/douyu1.php?id=20415
斗鱼-林林电影,http://epg.112114.xyz/douyu/9652323#http://maomao.kandiantv.cn/douyu1.php?id=9652323
斗鱼-星星电影,http://epg.112114.xyz/douyu/315131#http://maomao.kandiantv.cn/douyu1.php?id=315131
斗鱼-小友电影,http://zzy789.xyz/douyu1.php?id=96577#http://maomao.kandiantv.cn/douyu1.php?id=96577
斗鱼-小九电影,http://epg.112114.xyz/douyu/7136517#http://maomao.kandiantv.cn/douyu1.php?id=7136517
斗鱼-宇哥电影,http://epg.112114.xyz/douyu/413573#http://maomao.kandiantv.cn/douyu1.php?id=413573
斗鱼-女神电影,http://epg.112114.xyz/douyu/7477#http://maomao.kandiantv.cn/douyu1.php?id=7477
斗鱼-小宇电影,http://epg.112114.xyz/douyu/323876#http://maomao.kandiantv.cn/douyu1.php?id=323876
斗鱼-网神电影,http://epg.112114.xyz/douyu/5081118#http://maomao.kandiantv.cn/douyu1.php?id=5081118
斗鱼-国外电影1,http://zzy789.xyz/douyu1.php?id=9651304#http://maomao.kandiantv.cn/douyu1.php?id=9651304
斗鱼-国外电影2,http://epg.112114.xyz/douyu/9683979#http://maomao.kandiantv.cn/douyu1.php?id=9683979
斗鱼-经典电影,http://epg.112114.xyz/douyu/8986148#http://maomao.kandiantv.cn/douyu1.php?id=8986148
斗鱼-霍格影片,http://epg.112114.xyz/douyu/8814650#http://maomao.kandiantv.cn/douyu1.php?id=8814650
斗鱼-国产影片,http://epg.112114.xyz/douyu/5423#http://maomao.kandiantv.cn/douyu1.php?id=5423
斗鱼-高帧影片,http://epg.112114.xyz/douyu/6763930#http://maomao.kandiantv.cn/douyu1.php?id=6763930
斗鱼-译制影片,http://epg.112114.xyz/douyu/2436390#http://maomao.kandiantv.cn/douyu1.php?id=2436390
斗鱼-枪战影片,http://epg.112114.xyz/douyu/10240510#http://maomao.kandiantv.cn/douyu1.php?id=10240510
斗鱼-神乐影片1,http://epg.112114.xyz/douyu/122402#http://maomao.kandiantv.cn/douyu1.php?id=122402
斗鱼-神乐影片2,http://epg.112114.xyz/douyu/85894#http://maomao.kandiantv.cn/douyu1.php?id=85894
斗鱼-欧美大片1,http://zzy789.xyz/douyu1.php?id=2793084#http://maomao.kandiantv.cn/douyu1.php?id=2793084
斗鱼-欧美大片2,http://epg.112114.xyz/douyu/2793084#http://maomao.kandiantv.cn/douyu1.php?id=2793084
斗鱼-经典怀旧1,http://epg.112114.xyz/douyu/8663752#http://maomao.kandiantv.cn/douyu1.php?id=8663752
斗鱼-经典怀旧2,http://epg.112114.xyz/douyu/10180265#http://maomao.kandiantv.cn/douyu1.php?id=10180265
斗鱼-经典怀旧3,http://epg.112114.xyz/douyu/74374#http://maomao.kandiantv.cn/douyu1.php?id=74374
斗鱼-经典怀旧4,http://epg.112114.xyz/douyu/9275635#http://maomao.kandiantv.cn/douyu1.php?id=9275635
斗鱼-经典恐怖,http://epg.112114.xyz/douyu/1165374#http://maomao.kandiantv.cn/douyu1.php?id=1165374
斗鱼-【超级赛亚人】悟吉塔,http://epg.112114.xyz/douyu/7190773#http://maomao.kandiantv.cn/douyu1.php?id=7190773
斗鱼-草帽丶海贼团的直播间,http://epg.112114.xyz/douyu/997925#http://maomao.kandiantv.cn/douyu1.php?id=997925
斗鱼-【Hunter】动漫热血老贼冒险,http://epg.112114.xyz/douyu/6610883#http://maomao.kandiantv.cn/douyu1.php?id=6610883
斗鱼-少女与半妖,http://epg.112114.xyz/douyu/7422897#http://maomao.kandiantv.cn/douyu1.php?id=7422897
斗鱼-宝可梦加油。感谢大家。,http://epg.112114.xyz/douyu/9765742#http://maomao.kandiantv.cn/douyu1.php?id=9765742
斗鱼-星矢-燃烧吧我的小宇宙,http://epg.112114.xyz/douyu/8458270#http://maomao.kandiantv.cn/douyu1.php?id=8458270
斗鱼-浦饭幽游藏马飞影桑原,http://epg.112114.xyz/douyu/9938431#http://maomao.kandiantv.cn/douyu1.php?id=9938431
斗鱼-【童年往事】仨房间画面同步显示点播,http://epg.112114.xyz/douyu/7256376#http://maomao.kandiantv.cn/douyu1.php?id=7256376
斗鱼-【天使点播】动漫直播间,http://epg.112114.xyz/douyu/1487654#http://maomao.kandiantv.cn/douyu1.php?id=1487654
斗鱼-【动漫】超燃怀旧经典,http://epg.112114.xyz/douyu/1174353#http://maomao.kandiantv.cn/douyu1.php?id=1174353
斗鱼-?动漫?热血木叶忍者草帽路飞青春,http://epg.112114.xyz/douyu/206858#http://maomao.kandiantv.cn/douyu1.php?id=206858
斗鱼-动漫二次元#补番推荐#,http://epg.112114.xyz/douyu/9429545#http://maomao.kandiantv.cn/douyu1.php?id=9429545
斗鱼-【星星动画】童年热血搞笑爱情,http://epg.112114.xyz/douyu/4369939#http://maomao.kandiantv.cn/douyu1.php?id=4369939
斗鱼-?卡面来打?,http://epg.112114.xyz/douyu/1218414#http://maomao.kandiantv.cn/douyu1.php?id=1218414
斗鱼-开心锤锤_开心快乐每一天！,http://epg.112114.xyz/douyu/9018297#http://maomao.kandiantv.cn/douyu1.php?id=9018297
斗鱼-舔狗波比的幸福生活,http://epg.112114.xyz/douyu/7620081#http://maomao.kandiantv.cn/douyu1.php?id=7620081
斗鱼-最好看的搞笑篮球动漫,http://epg.112114.xyz/douyu/9401305#http://maomao.kandiantv.cn/douyu1.php?id=9401305
斗鱼-【动漫】记录你的王者峡谷生活~,http://epg.112114.xyz/douyu/9360149#http://maomao.kandiantv.cn/douyu1.php?id=9360149
斗鱼-【小叮当】童年经典动画片,http://epg.112114.xyz/douyu/9445279#http://maomao.kandiantv.cn/douyu1.php?id=9445279
斗鱼-二次元放映室_有呐味儿了!,http://epg.112114.xyz/douyu/8912038#http://maomao.kandiantv.cn/douyu1.php?id=8912038
斗鱼-中二日记搞笑日常更新,http://epg.112114.xyz/douyu/9505575#http://maomao.kandiantv.cn/douyu1.php?id=9505575
斗鱼-【经典动漫】9455567,http://epg.112114.xyz/douyu/9455567#http://maomao.kandiantv.cn/douyu1.php?id=9455567
斗鱼-鲁过一世的直播间,http://epg.112114.xyz/douyu/9716515#http://maomao.kandiantv.cn/douyu1.php?id=9716515
斗鱼-铁头与橘子（每周更新一起看霸总）,http://epg.112114.xyz/douyu/9450942#http://maomao.kandiantv.cn/douyu1.php?id=9450942
斗鱼-笑出腹肌动漫0,http://epg.112114.xyz/douyu/8380708#http://maomao.kandiantv.cn/douyu1.php?id=8380708
斗鱼-【神剧】经典神剧,http://epg.112114.xyz/douyu/3700024#http://maomao.kandiantv.cn/douyu1.php?id=3700024
斗鱼-【牛叔】N分钟带你看完大片,http://epg.112114.xyz/douyu/2758565#http://maomao.kandiantv.cn/douyu1.php?id=2758565
斗鱼-【科幻Fans】精彩科幻影视_解说连连看,http://epg.112114.xyz/douyu/3508304#http://maomao.kandiantv.cn/douyu1.php?id=3508304
斗鱼-最新奇幻电影解说-宇宙无敌韩三金,http://epg.112114.xyz/douyu/3194372#http://maomao.kandiantv.cn/douyu1.php?id=3194372
斗鱼-动漫推荐官方直播间,http://epg.112114.xyz/douyu/5187099#http://maomao.kandiantv.cn/douyu1.php?id=5187099
斗鱼-【星海璃幻V】的直播间,http://epg.112114.xyz/douyu/9567313#http://maomao.kandiantv.cn/douyu1.php?id=9567313
